,user,item,rating
83835,36671,2948,5
83836,52157,5477,2
83837,27087,12345,4
83838,13723,1367,4
83839,42995,15064,3
83840,40236,10251,3
83841,15886,3543,4
83842,20153,2521,2
83843,45287,6654,3
83844,29386,10232,3
83845,9380,1383,3
83846,46613,4128,5
83847,50434,10967,5
83848,12623,9740,4
83849,46525,15740,4
83850,34273,15195,3
83851,1243,90,1
83852,50751,180,3
83853,2772,4890,5
83854,17497,15006,1
83855,30955,1564,3
83856,41213,2146,4
83857,46534,14236,4
83858,38979,10233,2
83859,15613,2104,5
83860,38090,3270,5
83861,18958,3476,4
83862,10811,1367,5
83863,3906,11876,4
83864,31890,12940,3
83865,2179,3006,4
83866,54215,2697,4
83867,25278,12410,5
83868,8461,959,4
83869,10535,13816,3
83870,52242,13694,5
83871,41005,130,3
83872,50722,4659,3
83873,5705,4347,3
83874,35121,11677,4
83875,2909,2749,5
83876,43829,14046,3
83877,30953,2871,3
83878,28535,6404,3
83879,43975,3520,4
83880,54016,12229,3
83881,50111,9469,5
83882,26716,14099,2
83883,18492,12477,4
83884,18411,8157,4
83885,21359,1290,5
83886,2557,610,4
83887,23522,14391,4
83888,11426,6609,2
83889,21771,13752,4
83890,49135,2426,4
83891,33593,15352,3
83892,7188,4048,4
83893,1797,10891,4
83894,50188,10511,5
83895,10924,1016,4
83896,24223,6937,1
83897,10575,3476,4
83898,44322,11145,4
83899,6734,9596,4
83900,31325,7791,4
83901,7481,14976,2
83902,37315,15799,5
83903,10849,4020,3
83904,20682,2103,5
83905,22905,5889,5
83906,52644,6085,3
83907,55637,516,4
83908,21904,6417,2
83909,32446,5693,4
83910,11508,11922,2
83911,48606,10898,2
83912,12152,2103,5
83913,46866,7047,3
83914,40942,207,4
83915,56250,9740,4
83916,48467,11365,2
83917,40132,8778,3
83918,10811,7323,5
83919,3641,15023,5
83920,30107,10272,4
83921,47832,1092,3
83922,41207,2133,5
83923,1881,14072,3
83924,23235,208,5
83925,43364,1564,5
83926,25362,2157,4
83927,3131,11313,3
83928,25256,11494,4
83929,46420,13149,3
83930,48340,13898,1
83931,2389,10977,5
83932,41044,6532,3
83933,42008,9364,5
83934,17121,14087,4
83935,51675,10210,2
83936,43950,14962,4
83937,15449,7674,3
83938,50761,1290,5
83939,37175,9565,4
83940,23869,15217,4
83941,25113,2890,1
83942,54666,1859,4
83943,24396,5324,4
83944,42794,13678,2
83945,38226,6085,5
83946,48374,6309,4
83947,3643,540,4
83948,14878,8911,2
83949,24148,10594,4
83950,45780,2662,4
83951,46603,408,1
83952,41853,1629,3
83953,23503,7343,5
83954,44261,3563,3
83955,20948,8716,5
83956,16185,3420,4
83957,55947,4533,4
83958,16726,7952,4
83959,49667,2534,4
83960,50739,14061,2
83961,26682,6201,4
83962,51052,10976,4
83963,25652,9406,5
83964,53280,1504,3
83965,13191,8147,3
83966,25993,615,5
83967,46885,15540,3
83968,14373,5190,4
83969,34755,8086,3
83970,42234,2948,4
83971,17650,13387,4
83972,20500,3153,3
83973,6455,3492,3
83974,37071,8019,4
83975,268,5274,3
83976,35090,4753,2
83977,30374,9447,3
83978,48206,14488,1
83979,32871,13486,5
83980,5013,1135,5
83981,44463,105,4
83982,20379,9740,4
83983,32239,15201,4
83984,38561,14789,4
83985,40325,12932,5
83986,18813,1990,5
83987,26908,9762,5
83988,9307,8406,4
83989,15329,8911,3
83990,22593,16185,3
83991,30371,15154,4
83992,22504,36,4
83993,50803,8344,3
83994,22840,10973,1
83995,28383,9281,3
83996,6061,12145,3
83997,42520,10244,3
83998,2471,2701,3
83999,40558,6495,5
84000,4344,6081,4
84001,30610,5917,2
84002,51801,15734,3
84003,26752,6882,3
84004,41872,10837,2
84005,18373,16078,3
84006,38316,1135,5
84007,7426,14789,5
84008,41952,692,3
84009,1435,4118,2
84010,7972,5020,4
84011,29356,8901,3
84012,18359,12088,4
84013,3952,6992,5
84014,7125,12098,5
84015,4569,849,4
84016,24666,4564,3
84017,19294,7625,3
84018,31118,2190,3
84019,39769,1599,3
84020,34996,13336,5
84021,13190,14230,4
84022,28181,11839,5
84023,23965,2738,3
84024,7488,12479,4
84025,15693,16270,3
84026,45244,8766,3
84027,50437,14206,5
84028,36830,14501,3
84029,34919,2662,2
84030,49609,615,3
84031,19937,14084,4
84032,5188,7967,5
84033,53681,15933,4
84034,4050,52,3
84035,7045,9740,3
84036,17460,15315,4
84037,24534,7906,4
84038,38648,3689,3
84039,19455,2738,3
84040,11426,4941,4
84041,47731,5031,5
84042,32623,14048,3
84043,3816,9469,5
84044,41883,10244,4
84045,45979,8676,5
84046,297,10891,4
84047,1382,5203,3
84048,43654,2796,4
84049,21040,13287,3
84050,42487,9252,3
84051,47185,10544,4
84052,47713,15194,4
84053,1204,443,5
84054,26170,3551,5
84055,39635,5279,4
84056,42799,1206,2
84057,53861,1069,2
84058,45214,11445,5
84059,28927,2465,3
84060,13192,10664,3
84061,36294,10173,3
84062,8524,1990,5
84063,1991,8157,4
84064,37008,2084,5
84065,20989,1504,4
84066,54156,14466,3
84067,24399,13277,4
84068,50021,14206,4
84069,24771,5212,3
84070,6899,8169,4
84071,50091,2890,3
84072,52330,10210,4
84073,38207,1755,4
84074,7327,3476,3
84075,33323,12940,4
84076,21229,6702,3
84077,40035,14072,4
84078,47405,3389,4
84079,1831,12582,3
84080,39777,11807,4
84081,42452,4864,2
84082,44062,8672,4
84083,7740,4612,4
84084,41745,11715,1
84085,19205,5291,5
84086,45444,2103,4
84087,35351,11646,3
84088,4265,10512,4
84089,54345,13337,5
84090,43077,12539,4
84091,19945,14488,5
84092,46718,12116,2
84093,26842,15883,1
84094,46019,12920,4
84095,47058,1874,3
84096,3445,4653,4
84097,54044,3184,4
84098,34120,9071,3
84099,37437,15387,3
84100,44489,15194,3
84101,36755,15521,2
84102,51460,3474,5
84103,34180,10658,4
84104,27201,3218,4
84105,6818,6992,1
84106,47856,4659,4
84107,31584,2813,4
84108,8149,6279,3
84109,8801,13643,3
84110,223,11263,2
84111,34901,12003,3
84112,34224,15183,4
84113,14222,6175,1
84114,52015,2764,4
84115,36345,5086,5
84116,17837,13643,3
84117,38883,4373,5
84118,41480,12246,5
84119,13294,6085,3
84120,13902,2082,5
84121,45192,4347,5
84122,29652,8157,3
84123,50366,12671,5
84124,1206,10005,3
84125,13796,7672,4
84126,31103,3476,4
84127,566,10978,4
84128,13089,8657,5
84129,27389,6975,5
84130,36794,8401,3
84131,27231,1627,5
84132,8374,933,3
84133,21799,15387,3
84134,54128,3796,3
84135,42515,1051,3
84136,14820,14293,4
84137,25854,1369,4
84138,6002,9572,4
84139,20202,14246,3
84140,42832,31,4
84141,3952,3389,5
84142,2129,10753,5
84143,47243,7305,3
84144,47852,4876,3
84145,48009,15595,3
84146,38118,15046,4
84147,40953,3768,3
84148,54875,7051,3
84149,40992,9890,4
84150,3813,771,4
84151,8991,3045,3
84152,18566,5021,5
84153,5072,10173,3
84154,24257,12718,4
84155,14443,5884,4
84156,23011,5617,3
84157,30739,10512,5
84158,16874,15217,5
84159,2396,9500,4
84160,20479,12582,4
84161,56185,15007,4
84162,9622,6038,4
84163,16917,10687,3
84164,9042,13875,5
84165,28277,11463,3
84166,25770,1369,3
84167,47967,11495,4
84168,31533,13277,2
84169,53706,6325,3
84170,4340,11934,3
84171,8040,14301,3
84172,36804,10987,3
84173,50434,4347,5
84174,14802,6656,1
84175,31723,6564,3
84176,3807,3568,5
84177,7812,3916,4
84178,29021,11466,3
84179,8026,12940,4
84180,34313,6891,2
84181,5804,3661,4
84182,13649,2442,3
84183,42049,7902,4
84184,19051,13336,5
84185,11402,1194,3
84186,38826,10993,3
84187,40000,6131,3
84188,54223,15438,5
84189,15596,9803,3
84190,1595,11905,4
84191,24424,15003,3
84192,43705,10523,3
84193,38710,8480,4
84194,18072,13596,3
84195,6003,4699,4
84196,39785,10244,3
84197,13643,15971,3
84198,7313,13050,3
84199,24364,13337,4
84200,35408,14072,4
84201,3260,69,3
84202,13796,10173,2
84203,30077,2071,2
84204,17724,5419,2
84205,19366,4048,5
84206,38528,12670,5
84207,52713,227,3
84208,13930,14341,4
84209,14357,10880,5
84210,49640,15862,4
84211,20677,2764,3
84212,8639,10607,3
84213,11263,5885,4
84214,12897,9390,3
84215,23532,10173,5
84216,34120,6975,3
84217,28803,14955,5
84218,16706,6493,4
84219,25363,11708,5
84220,37759,13643,3
84221,34839,11494,5
84222,13688,9389,4
84223,50460,7092,1
84224,35314,4347,5
84225,10210,12229,4
84226,46502,9062,4
84227,43099,1135,3
84228,12680,185,3
84229,10955,9922,4
84230,7382,1367,5
84231,53932,4564,3
84232,48056,3153,3
84233,6174,11668,4
84234,49501,776,3
84235,43455,3661,3
84236,40990,12671,5
84237,19305,12993,5
84238,25989,11880,1
84239,51978,3270,3
84240,18079,1367,4
84241,9135,8671,5
84242,16274,13059,3
84243,54271,2207,3
84244,48725,14976,5
84245,36802,12238,5
84246,8272,2590,2
84247,51544,5941,4
84248,50418,3252,2
84249,44134,12410,3
84250,48447,12940,4
84251,40567,8011,5
84252,18844,1225,3
84253,21966,5400,3
84254,14408,849,5
84255,16081,9469,5
84256,15845,7895,3
84257,48001,3818,4
84258,53784,3261,3
84259,32667,1047,3
84260,17108,12492,4
84261,39377,11674,1
84262,26091,15217,4
84263,35837,13338,4
84264,27909,3218,4
84265,45841,11913,4
84266,35293,9384,5
84267,39860,10973,4
84268,12560,6574,4
84269,32674,7923,2
84270,55243,670,5
84271,34179,10703,4
84272,29995,7392,4
84273,44356,2890,3
84274,84,9735,3
84275,41145,8046,5
84276,56310,16089,3
84277,20795,8029,5
84278,15134,9076,2
84279,49488,14082,4
84280,40897,12584,5
84281,51162,10965,5
84282,40844,12523,2
84283,38248,771,4
84284,33747,4728,5
84285,935,9890,3
84286,46004,16078,1
84287,10050,9469,4
84288,48511,5195,5
84289,16442,10769,3
84290,9458,1802,3
84291,22927,9469,5
84292,27535,14488,3
84293,51541,1939,4
84294,6112,5922,3
84295,34948,12219,4
84296,24740,12972,3
84297,54131,1135,5
84298,39093,4276,4
84299,23609,15064,4
84300,35849,732,3
84301,34459,10794,4
84302,48656,1322,3
84303,52108,12385,5
84304,50617,13450,3
84305,25217,11156,4
84306,16323,2578,2
84307,30337,3850,4
84308,1826,1328,3
84309,1090,14065,1
84310,44667,8380,5
84311,37373,12546,2
84312,31317,4040,3
84313,23609,5400,5
84314,45436,12753,3
84315,21463,6085,4
84316,27952,11640,4
84317,36784,8174,4
84318,46022,8829,4
84319,34133,3864,4
84320,7452,8987,5
84321,10866,4290,5
84322,10470,14632,4
84323,23870,1504,3
84324,18871,16018,4
84325,14875,2464,3
84326,15953,4247,3
84327,36390,3893,3
84328,38571,3681,5
84329,45628,10826,4
84330,7077,14206,4
84331,54078,16233,4
84332,29967,4940,4
84333,50681,1873,3
84334,42694,1135,3
84335,32376,7910,3
84336,9509,8380,2
84337,11876,732,4
84338,35654,13632,3
84339,14363,8914,4
84340,47261,14846,3
84341,46790,3796,3
84342,44143,6656,2
84343,37438,6777,3
84344,24097,1005,3
84345,9474,6146,4
84346,42163,1390,4
84347,30552,2796,1
84348,54082,11905,4
84349,14374,1500,2
84350,55909,4533,4
84351,4261,5132,4
84352,50192,8117,3
84353,45716,13336,4
84354,12449,9406,5
84355,2277,11494,3
84356,45542,9630,4
84357,41125,589,3
84358,13743,7200,4
84359,21006,7128,5
84360,21892,13410,4
84361,10603,1115,5
84362,9916,11222,5
84363,14052,13068,5
84364,11097,11020,5
84365,8360,3309,2
84366,9093,15799,4
84367,24563,7617,4
84368,39270,161,4
84369,9889,10210,5
84370,24255,16365,4
84371,26867,8716,5
84372,25110,9281,1
84373,38452,16234,3
84374,44017,15915,4
84375,48911,43,4
84376,51405,2738,3
84377,46485,3796,5
84378,53234,12338,3
84379,53415,15540,3
84380,11059,13486,4
84381,2035,7482,4
84382,4997,15106,4
84383,47309,12489,4
84384,47033,588,3
84385,10260,11494,5
84386,45185,7952,5
84387,13649,11064,3
84388,10073,9161,4
84389,22224,9762,4
84390,36710,2704,5
84391,30752,15141,4
84392,26889,4673,1
84393,33799,8294,5
84394,28788,11874,4
84395,4609,12670,4
84396,37516,4592,5
84397,27550,3883,2
84398,45111,9572,5
84399,24046,1290,5
84400,16859,10054,4
84401,21801,15872,4
84402,11858,9375,3
84403,28862,6294,2
84404,32472,5617,4
84405,19863,10967,4
84406,53366,2903,3
84407,52923,10200,3
84408,18490,16078,3
84409,39587,3476,3
84410,32756,14630,4
84411,31265,1504,3
84412,16369,13189,4
84413,18801,1877,2
84414,387,7974,4
84415,2821,1572,4
84416,50038,4225,3
84417,25127,1289,3
84418,26555,15315,1
84419,25123,10000,3
84420,29562,262,4
84421,41468,13276,4
84422,52405,4663,3
84423,2210,3796,1
84424,49975,13470,3
84425,3346,13261,2
84426,24847,12753,3
84427,52304,13903,1
84428,17387,2917,4
84429,25567,1206,5
84430,17201,5020,3
84431,13820,6835,4
84432,33709,8371,3
84433,50525,16218,3
84434,9660,4539,4
84435,11860,8492,2
84436,49446,11536,4
84437,17006,31,4
84438,18893,15595,3
84439,2197,14138,2
84440,53398,6984,3
84441,52876,10826,4
84442,32901,4682,4
84443,55838,7360,3
84444,5027,7791,5
84445,46512,7311,4
84446,16982,9209,3
84447,34962,2082,3
84448,37310,9572,4
84449,14884,16160,5
84450,29455,14244,3
84451,39687,3607,3
84452,51352,15912,5
84453,50796,9952,5
84454,35228,11855,4
84455,51031,15141,3
84456,35316,10173,4
84457,21009,13616,3
84458,30575,6009,3
84459,41358,15256,4
84460,23336,1731,3
84461,6819,1604,1
84462,24264,10687,4
84463,47830,923,2
84464,38304,6319,4
84465,24446,6054,4
84466,52443,1078,2
84467,48279,7545,4
84468,51000,12543,4
84469,31343,4876,4
84470,42799,4665,3
84471,8509,6201,1
84472,17779,5543,5
84473,34704,9546,4
84474,8818,2959,5
84475,54326,12352,4
84476,45030,12671,5
84477,29327,13875,4
84478,19141,5026,4
84479,33227,8783,3
84480,4080,6992,3
84481,29568,15540,4
84482,1254,1500,3
84483,34996,7092,5
84484,22893,13891,2
84485,4753,13851,3
84486,25373,1980,4
84487,176,2981,3
84488,44694,9161,5
84489,14524,9352,3
84490,29243,10320,4
84491,27823,13335,4
84492,39274,2955,5
84493,16006,857,3
84494,25164,10512,4
84495,5084,10512,4
84496,38275,476,3
84497,44167,10210,5
84498,15193,13355,4
84499,15872,11838,5
84500,4711,15900,5
84501,39123,4564,3
84502,14596,3641,1
84503,23283,13640,3
84504,40110,10623,4
84505,53394,10210,3
84506,20967,13027,4
84507,22494,9252,4
84508,36455,14725,5
84509,37373,10179,3
84510,6802,2768,4
84511,855,1679,4
84512,4465,10038,3
84513,49653,1471,1
84514,46160,3818,4
84515,33870,6381,4
84516,18927,9231,2
84517,42580,4911,3
84518,39124,1627,5
84519,19874,5714,4
84520,18257,9315,1
84521,13079,9829,4
84522,10768,3040,4
84523,49642,8783,1
84524,43579,12518,5
84525,20601,10977,3
84526,5311,11562,4
84527,37105,1708,4
84528,21739,13338,4
84529,20124,3476,3
84530,7166,3391,4
84531,18572,2713,5
84532,30991,12671,5
84533,9684,9298,3
84534,18663,14884,4
84535,35467,15973,4
84536,48892,13578,1
84537,35510,5400,3
84538,45545,6495,4
84539,50082,13514,4
84540,36103,12670,5
84541,20268,7952,2
84542,13722,2030,2
84543,14836,2470,4
84544,661,2118,3
84545,27536,5924,4
84546,14347,1504,3
84547,17246,15905,4
84548,24455,14230,5
84549,25980,13790,3
84550,22325,1328,3
84551,21534,13337,4
84552,48441,4838,4
84553,22979,4373,5
84554,27278,10512,3
84555,51844,5047,4
84556,30401,977,4
84557,39092,12940,4
84558,18647,10244,3
84559,39046,2176,4
84560,422,6081,3
84561,21727,5339,5
84562,10897,10164,2
84563,22751,6085,3
84564,19122,8384,4
84565,49128,11551,2
84566,39060,5655,2
84567,22482,2796,3
84568,44363,12429,3
84569,42226,13383,4
84570,796,10928,3
84571,55241,7920,3
84572,28253,2937,4
84573,30608,3726,3
84574,42756,9572,4
84575,44588,1877,4
84576,12284,11981,3
84577,49966,10968,2
84578,97,8676,5
84579,43805,15823,1
84580,41479,4247,4
84581,36357,12492,3
84582,23569,11902,5
84583,45054,14246,4
84584,6858,13016,4
84585,29814,77,5
84586,6663,9352,3
84587,8096,720,4
84588,33055,1228,3
84589,34051,3153,3
84590,17452,2103,4
84591,38464,11856,1
84592,31108,10976,4
84593,48445,12293,3
84594,39744,12671,3
84595,5197,9735,4
84596,29222,2619,3
84597,13580,14343,3
84598,38809,9263,4
84599,16485,10704,3
84600,31724,4891,3
84601,24577,3867,4
84602,42575,12672,3
84603,16002,6819,4
84604,761,1500,4
84605,43469,4258,4
84606,33238,6698,3
84607,29027,16037,3
84608,11490,2113,3
84609,31571,2942,5
84610,23660,15387,3
84611,32940,2890,2
84612,10571,11804,2
84613,47308,3451,3
84614,50280,13643,4
84615,35006,1328,5
84616,52292,3960,4
84617,16788,588,2
84618,18622,2464,3
84619,36959,3757,5
84620,20965,588,4
84621,274,16305,5
84622,775,16,5
84623,1116,10861,4
84624,32479,12088,4
84625,53367,9069,2
84626,6809,14004,2
84627,45242,2041,3
84628,1304,4449,3
84629,18373,12691,5
84630,1580,1175,4
84631,19758,15194,5
84632,25811,10210,4
84633,9461,3818,3
84634,21561,11955,4
84635,52947,11902,3
84636,14568,9209,2
84637,48362,15933,3
84638,37834,5650,3
84639,3381,9171,4
84640,6484,7672,4
84641,17029,12993,4
84642,2897,3474,5
84643,44792,1135,4
84644,2407,255,5
84645,41599,5303,4
84646,18203,820,3
84647,2153,15362,1
84648,38222,15329,4
84649,46985,6085,3
84650,7524,15315,4
84651,38481,10861,1
84652,44644,8911,3
84653,38238,585,5
84654,3021,5327,3
84655,52335,15316,5
84656,43056,15766,5
84657,48482,3045,5
84658,30182,10343,5
84659,38647,12870,5
84660,41180,612,4
84661,11396,8851,4
84662,21655,11884,3
84663,22658,13457,5
84664,23172,11798,5
84665,36302,15919,5
84666,6854,10976,5
84667,3211,16,3
84668,52829,1691,1
84669,4043,14466,4
84670,40366,13072,4
84671,12682,15315,3
84672,16176,10407,5
84673,29760,8528,5
84674,5167,6253,3
84675,15154,10826,4
84676,55395,10315,4
84677,21595,255,5
84678,36498,1135,4
84679,52187,10976,5
84680,34397,141,3
84681,39451,13277,5
84682,27743,12582,5
84683,16316,11493,2
84684,33693,8911,4
84685,26085,13799,3
84686,14762,9375,3
84687,17567,9536,4
84688,55471,14206,4
84689,3173,355,4
84690,22653,4555,4
84691,42203,10232,3
84692,28508,16018,4
84693,41926,732,3
84694,48054,9544,3
84695,35229,6609,5
84696,47095,11935,4
84697,50518,2076,3
84698,41614,13036,5
84699,53058,10409,2
84700,21979,5340,5
84701,23130,9406,2
84702,24036,15207,4
84703,22929,14387,2
84704,579,732,5
84705,7152,6609,2
84706,41147,10976,4
84707,46729,15387,4
84708,16706,2583,1
84709,3094,5816,4
84710,39643,13169,3
84711,48217,2656,4
84712,25646,3153,4
84713,33140,10976,5
84714,49680,2656,3
84715,46202,13644,5
84716,51,8151,4
84717,32965,7472,3
84718,40117,9741,4
84719,9483,13309,3
84720,17388,2207,2
84721,44546,12477,2
84722,33318,11665,4
84723,53133,1772,4
84724,53776,10861,3
84725,40126,3071,4
84726,37829,4773,4
84727,50147,1560,4
84728,17189,5158,3
84729,23644,11150,2
84730,36820,1504,4
84731,39268,5028,3
84732,47306,6227,3
84733,35519,10865,4
84734,25366,6677,4
84735,20516,8935,1
84736,31722,10841,3
84737,9809,13643,3
84738,14153,2068,2
84739,13803,3764,4
84740,41824,4741,3
84741,4980,15362,1
84742,44027,11838,2
84743,33392,3023,3
84744,31208,14130,4
84745,30276,14484,4
84746,9036,6081,4
84747,50949,15194,4
84748,43637,15751,2
84749,42385,6847,4
84750,18362,12853,4
84751,33528,5327,2
84752,36053,15100,5
84753,32385,5149,1
84754,41959,13693,3
84755,24406,9740,5
84756,8665,10976,5
84757,26979,10865,4
84758,47268,7253,4
84759,54631,8911,4
84760,15170,9575,3
84761,6787,9572,3
84762,42033,7799,4
84763,6090,4564,4
84764,5087,12515,3
84765,45446,1500,4
84766,18428,10429,3
84767,8410,1504,2
84768,13121,6724,5
84769,43315,11814,3
84770,2954,1329,1
84771,36872,1522,3
84772,32363,14230,4
84773,4559,647,3
84774,39692,7777,4
84775,15995,1206,4
84776,43417,732,4
84777,29106,1502,4
84778,42988,4118,5
84779,22277,13338,4
84780,36655,4792,5
84781,10748,6294,5
84782,7466,13164,5
84783,54312,10966,2
84784,43770,1564,3
84785,14859,15194,4
84786,33221,2697,3
84787,8558,11358,4
84788,50007,8235,4
84789,53074,14839,3
84790,43427,5946,4
84791,41400,15362,5
84792,8411,6081,4
84793,8862,6085,3
84794,50253,16252,2
84795,43651,14254,4
84796,1734,4229,3
84797,7509,1020,4
84798,5325,12477,4
84799,37299,8196,2
84800,25510,12392,3
84801,2929,6604,4
84802,32830,8380,3
84803,56159,4533,4
84804,22435,4288,1
84805,7084,3470,1
84806,38561,8689,4
84807,42988,7882,1
84808,45768,4564,5
84809,22953,5617,3
84810,23351,11493,3
84811,52282,15540,5
84812,15325,12728,1
84813,37668,10594,3
84814,23670,4247,5
84815,9480,2019,3
84816,18455,1627,4
84817,7393,6085,3
84818,9618,15535,4
84819,42822,5339,2
84820,30468,2623,4
84821,21941,8151,3
84822,47303,4615,5
84823,13856,2730,5
84824,26293,4219,4
84825,43649,923,5
84826,50155,14632,5
84827,22942,6891,1
84828,49836,10865,4
84829,21072,5333,4
84830,8613,12561,5
84831,17963,10649,3
84832,28229,13618,2
84833,39276,1170,3
84834,40216,12784,5
84835,26906,10251,4
84836,10569,3165,4
84837,10202,3796,3
84838,18001,4347,5
84839,24104,13486,5
84840,1367,12691,4
84841,28067,1135,5
84842,37089,5340,4
84843,17400,6319,3
84844,40499,13338,5
84845,11848,11645,3
84846,29693,13898,3
84847,12566,11311,4
84848,11293,10210,5
84849,4362,15799,3
84850,1083,4135,3
84851,29739,10244,3
84852,20025,11213,5
84853,3948,1945,5
84854,5099,6778,4
84855,27311,10403,3
84856,33175,7702,5
84857,29129,16159,3
84858,8692,7814,3
84859,1349,5400,5
84860,48611,15315,3
84861,24316,16147,2
84862,24176,3165,5
84863,31908,588,1
84864,30215,2974,3
84865,7181,13819,5
84866,4820,11712,4
84867,20173,9572,4
84868,35080,5613,3
84869,23144,13059,4
84870,53435,6089,3
84871,35546,4347,5
84872,10554,15315,3
84873,34873,10054,4
84874,41830,14721,2
84875,20609,12993,2
84876,37801,9375,4
84877,51330,13318,4
84878,4705,771,3
84879,24444,11657,3
84880,30977,11707,2
84881,44483,12799,5
84882,41086,9885,4
84883,49097,7092,5
84884,25440,9952,1
84885,723,9812,5
84886,52827,2292,4
84887,41503,9281,3
84888,1887,9335,4
84889,32767,1328,5
84890,769,732,4
84891,3611,9572,5
84892,21337,14206,5
84893,39285,5149,5
84894,35985,7222,4
84895,40964,3796,4
84896,8934,13807,2
84897,18924,6478,3
84898,43686,12566,4
84899,38107,6681,4
84900,519,563,3
84901,15302,3531,4
84902,38837,923,4
84903,40949,9941,4
84904,4765,5922,5
84905,8506,9572,4
84906,12284,14206,4
84907,11328,10648,2
84908,48402,5693,3
84909,46643,6344,4
84910,2504,977,4
84911,52082,15078,4
84912,23374,10173,5
84913,47401,1174,3
84914,34651,13269,5
84915,10865,190,5
84916,10336,14514,4
84917,44187,9103,1
84918,12860,1997,3
84919,23544,1388,4
84920,37802,6493,4
84921,27331,14206,5
84922,49298,13336,5
84923,28840,10409,3
84924,42850,13470,3
84925,2523,10081,4
84926,50342,9171,5
84927,14079,12477,4
84928,9934,2129,1
84929,46551,1311,3
84930,11370,3099,3
84931,14403,15728,4
84932,14664,2460,4
84933,24334,10971,5
84934,20736,14301,1
84935,4647,1706,3
84936,4860,9161,3
84937,7324,1290,4
84938,1940,15207,4
84939,22347,3669,3
84940,37979,8063,1
84941,38736,12344,3
84942,39323,12477,4
84943,1163,13277,4
84944,41348,4389,3
84945,762,11838,3
84946,17518,3541,3
84947,38354,11983,4
84948,9730,4267,3
84949,13209,10221,1
84950,52503,10969,3
84951,2494,5657,3
84952,37842,11676,4
84953,53422,9375,3
84954,35714,14951,4
84955,1866,14206,5
84956,31574,13486,5
84957,51123,2455,5
84958,52896,6860,4
84959,3676,10965,4
84960,54071,7625,3
84961,13622,9564,5
84962,6674,3070,1
84963,23806,6085,2
84964,48122,505,4
84965,27014,15194,1
84966,27720,8780,4
84967,5651,6051,3
84968,10211,4490,4
84969,11479,15292,3
84970,28647,10027,3
84971,48117,6495,3
84972,32892,11575,3
84973,159,12940,5
84974,35906,11143,4
84975,3576,10186,4
84976,30569,3492,5
84977,11131,15656,4
84978,45337,10964,5
84979,41175,11773,5
84980,4918,1750,4
84981,11747,9101,3
84982,40536,763,5
84983,1887,15078,4
84984,52891,11584,1
84985,38582,4699,3
84986,9862,10987,3
84987,11422,2123,3
84988,40090,12477,5
84989,46803,3506,5
84990,23102,2768,3
84991,33526,14426,4
84992,50501,7900,4
84993,26441,2103,5
84994,54450,9406,5
84995,45743,5335,4
84996,27097,10260,4
84997,38102,9370,4
84998,42640,6459,3
84999,44356,3796,3
85000,13083,3187,3
85001,22359,14979,4
85002,41285,15973,4
85003,10496,14230,5
85004,50530,10233,4
85005,50139,8029,4
85006,6672,7410,5
85007,543,15078,3
85008,41105,14569,3
85009,1291,14725,3
85010,28891,10460,3
85011,53809,9160,5
85012,23832,12935,4
85013,11928,13492,2
85014,39394,8658,5
85015,26081,2903,3
85016,50253,16067,5
85017,41063,299,4
85018,41306,4940,4
85019,30142,4505,1
85020,48057,4564,4
85021,25113,615,4
85022,47979,6673,4
85023,20644,4876,5
85024,36299,4437,3
85025,13566,8653,5
85026,51677,15194,4
85027,39375,13588,4
85028,19281,4024,4
85029,849,11226,3
85030,42803,2244,1
85031,18583,2738,3
85032,23724,10421,5
85033,2022,7070,3
85034,46051,774,3
85035,43822,733,4
85036,11648,14632,3
85037,9340,732,3
85038,12579,895,3
85039,26848,10987,3
85040,22246,9572,4
85041,4025,2903,5
85042,8284,12244,5
85043,27949,7791,5
85044,41872,6496,1
85045,158,9071,4
85046,51687,15315,3
85047,22571,588,4
85048,20323,14398,4
85049,21843,5028,5
85050,3536,13016,3
85051,53461,14568,3
85052,7288,14020,2
85053,25756,2520,5
85054,42038,9307,4
85055,46738,15217,3
85056,21601,6740,4
85057,53995,13337,5
85058,29983,732,4
85059,17897,15387,2
85060,9190,43,4
85061,30073,14164,4
85062,11406,8336,3
85063,19676,149,4
85064,2488,14246,5
85065,45425,13875,4
85066,26745,10966,3
85067,43345,10008,4
85068,6588,4832,4
85069,2955,3173,3
85070,34125,5213,4
85071,5730,12753,5
85072,34248,8151,4
85073,43463,13898,4
85074,26821,6302,3
85075,26398,8498,5
85076,49053,4417,3
85077,43778,5185,5
85078,23545,5774,5
85079,41207,1368,3
85080,53532,4247,5
85081,39405,9604,3
85082,54216,2681,4
85083,38149,10512,5
85084,53275,16213,3
85085,2245,15194,4
85086,8829,1056,2
85087,25819,13470,3
85088,41585,5340,4
85089,1443,5922,4
85090,48531,2698,3
85091,21299,8196,4
85092,26671,1583,4
85093,24072,7204,5
85094,27790,8657,4
85095,18209,11246,3
85096,47628,7799,3
85097,41841,12582,4
85098,1228,6146,3
85099,22016,11494,5
85100,45272,6412,3
85101,25767,77,3
85102,19042,1259,4
85103,53982,6610,4
85104,9365,2761,3
85105,10765,11905,3
85106,36303,5071,4
85107,8604,9576,4
85108,55456,11293,3
85109,32451,13486,4
85110,11443,13294,2
85111,51186,1367,2
85112,30872,1873,3
85113,49516,14488,4
85114,19249,959,4
85115,37004,4247,4
