,rating
5797,3
5798,1
5799,4
5800,5
5801,4
5802,3
5803,5
5804,2
5805,4
5806,3
5807,2
5808,5
5809,3
5810,4
5811,4
5812,4
5813,4
5814,4
5815,4
5816,3
5817,3
5818,2
5819,4
5820,4
5821,2
5822,2
5823,4
5824,4
5825,5
5826,1
5827,4
5828,4
5829,2
5830,5
5831,4
5832,3
5833,4
5834,5
5835,4
5836,4
5837,4
5838,5
5839,4
5840,3
5841,1
5842,1
5843,3
5844,5
5845,1
5846,2
5847,1
5848,2
5849,5
5850,3
5851,3
5852,3
5853,1
5854,4
5855,3
5856,4
5857,4
5858,5
5859,3
5860,3
5861,5
5862,4
5863,5
5864,3
5865,4
5866,4
5867,4
5868,3
5869,4
5870,4
5871,4
5872,2
5873,5
5874,3
5875,3
5876,5
5877,3
5878,2
5879,2
5880,3
5881,2
5882,3
5883,4
5884,5
5885,5
5886,4
5887,3
5888,4
5889,4
5890,1
5891,3
5892,4
5893,1
5894,4
5895,3
5896,3
5897,5
5898,3
5899,4
5900,1
5901,4
5902,3
5903,4
5904,5
5905,1
5906,1
5907,5
5908,5
5909,5
5910,3
5911,5
5912,4
5913,3
5914,5
5915,3
5916,5
5917,3
5918,2
5919,4
5920,5
5921,5
5922,4
5923,3
5924,5
5925,4
5926,3
5927,4
5928,4
5929,3
5930,5
5931,5
5932,4
5933,5
5934,1
5935,5
5936,4
5937,5
5938,3
5939,4
5940,4
5941,3
5942,4
5943,4
5944,5
5945,2
5946,3
5947,5
5948,3
5949,2
5950,3
5951,4
5952,5
5953,5
5954,3
5955,3
5956,1
5957,4
5958,4
5959,4
5960,3
5961,4
5962,4
5963,4
5964,4
5965,5
5966,5
5967,4
5968,3
5969,3
5970,4
5971,5
5972,3
5973,4
5974,4
5975,3
5976,4
5977,4
5978,5
5979,3
5980,5
5981,4
5982,3
5983,3
5984,4
5985,5
5986,5
5987,3
5988,3
5989,3
5990,4
5991,1
5992,3
5993,1
5994,2
5995,5
5996,4
5997,4
5998,5
5999,4
6000,4
6001,2
6002,3
6003,4
6004,4
6005,5
6006,3
6007,4
6008,1
6009,4
6010,5
6011,3
6012,2
6013,3
6014,4
6015,4
6016,3
6017,4
6018,3
6019,4
6020,5
6021,3
6022,4
6023,4
6024,3
6025,4
6026,3
6027,4
6028,3
6029,4
6030,4
6031,3
6032,3
6033,4
6034,5
6035,4
6036,2
6037,3
6038,4
6039,5
6040,5
6041,5
6042,1
6043,5
6044,2
6045,3
6046,3
6047,4
6048,4
6049,3
6050,3
6051,5
6052,4
6053,3
6054,4
6055,4
6056,5
6057,4
6058,3
6059,4
6060,4
6061,5
6062,3
6063,4
6064,4
6065,3
6066,2
6067,3
6068,4
6069,4
6070,4
6071,4
6072,3
6073,5
6074,4
6075,5
6076,5
6077,4
6078,4
6079,4
6080,4
6081,3
6082,2
6083,4
6084,4
6085,5
6086,4
6087,4
6088,4
6089,2
6090,4
6091,5
6092,5
6093,5
6094,4
6095,5
6096,5
6097,5
6098,3
6099,3
6100,3
6101,3
6102,5
6103,5
6104,4
6105,4
6106,4
6107,5
6108,3
6109,3
6110,4
6111,5
6112,5
6113,5
6114,4
6115,5
6116,4
6117,4
6118,5
6119,4
6120,2
6121,4
6122,3
6123,5
6124,4
6125,2
6126,3
6127,4
6128,4
6129,3
6130,4
6131,4
6132,5
6133,4
6134,5
6135,1
6136,3
6137,4
6138,3
6139,4
6140,4
6141,5
6142,4
6143,4
6144,3
6145,4
6146,3
6147,3
6148,5
6149,3
6150,3
6151,4
6152,3
6153,3
6154,3
6155,4
6156,4
6157,5
6158,2
6159,4
6160,5
6161,5
6162,2
6163,5
6164,3
6165,1
6166,4
6167,3
6168,5
6169,4
6170,4
6171,4
6172,5
6173,4
6174,4
6175,2
6176,5
6177,3
6178,5
6179,3
6180,3
6181,5
6182,2
6183,3
6184,5
6185,3
6186,5
6187,5
6188,5
6189,5
6190,2
6191,4
6192,5
6193,4
6194,4
6195,5
6196,3
6197,4
6198,2
6199,5
6200,1
6201,5
6202,5
6203,2
6204,4
6205,3
6206,5
6207,5
6208,5
6209,4
6210,5
6211,3
6212,3
6213,3
6214,3
6215,4
6216,4
6217,3
6218,1
6219,3
6220,1
6221,5
6222,3
6223,4
6224,4
6225,4
6226,4
6227,3
6228,3
6229,4
6230,5
6231,4
6232,4
6233,4
6234,4
6235,4
6236,4
6237,3
6238,5
6239,5
6240,3
6241,5
6242,2
6243,3
6244,4
6245,4
6246,3
6247,4
6248,4
6249,3
6250,4
6251,5
6252,4
6253,4
6254,5
6255,5
6256,4
6257,5
6258,4
6259,4
6260,4
6261,4
6262,4
6263,4
6264,4
6265,4
6266,5
6267,4
6268,4
6269,4
6270,3
6271,4
6272,5
6273,2
6274,4
6275,4
6276,1
6277,1
6278,5
6279,4
6280,4
6281,2
6282,3
6283,4
6284,3
6285,5
6286,4
6287,5
6288,4
6289,1
6290,3
6291,3
6292,3
6293,4
6294,3
6295,3
6296,4
6297,4
6298,4
6299,5
6300,3
6301,3
6302,5
6303,5
6304,5
6305,4
6306,4
6307,4
6308,4
6309,4
6310,4
6311,4
6312,4
6313,2
6314,5
6315,4
6316,4
6317,5
6318,2
6319,4
6320,3
6321,5
6322,3
6323,2
6324,1
6325,4
6326,2
6327,5
6328,5
6329,5
6330,4
6331,3
6332,3
6333,4
6334,3
6335,1
6336,4
6337,3
6338,3
6339,4
6340,4
6341,5
6342,4
6343,4
6344,4
6345,5
6346,4
6347,5
6348,3
6349,3
6350,4
6351,3
6352,4
6353,3
6354,4
6355,3
6356,5
6357,4
6358,1
6359,4
6360,4
6361,2
6362,3
6363,3
6364,4
6365,4
6366,4
6367,5
6368,5
6369,3
6370,4
6371,3
6372,3
6373,3
6374,3
6375,3
6376,4
6377,2
6378,3
6379,3
6380,4
6381,4
6382,5
6383,3
6384,3
6385,5
6386,4
6387,3
6388,5
6389,5
6390,4
6391,4
6392,4
6393,3
6394,3
6395,4
6396,2
6397,4
6398,5
6399,5
6400,4
6401,4
6402,4
6403,5
6404,5
6405,3
6406,3
6407,3
6408,3
6409,3
6410,1
6411,4
6412,5
6413,4
6414,3
6415,2
6416,5
6417,4
6418,4
6419,3
6420,5
6421,5
6422,3
6423,4
6424,4
6425,4
6426,5
6427,5
6428,5
6429,4
6430,4
6431,4
6432,4
6433,3
6434,1
6435,4
6436,5
6437,4
6438,4
6439,4
6440,4
6441,4
6442,3
6443,3
6444,3
6445,4
6446,3
6447,4
6448,4
6449,4
6450,3
6451,3
6452,5
6453,3
6454,5
6455,4
6456,4
6457,4
6458,2
6459,2
6460,3
6461,4
6462,4
6463,4
6464,1
6465,5
6466,3
6467,3
6468,4
6469,4
6470,3
6471,3
6472,4
6473,1
6474,4
6475,3
6476,4
6477,3
6478,4
6479,5
6480,3
6481,4
6482,5
6483,4
6484,4
6485,4
6486,4
6487,5
6488,4
6489,3
6490,3
6491,3
6492,5
6493,3
6494,4
6495,4
6496,3
6497,4
6498,4
6499,4
6500,3
6501,5
6502,1
6503,4
6504,2
6505,5
6506,3
6507,5
6508,5
6509,4
6510,4
6511,4
6512,5
6513,4
6514,4
6515,3
6516,3
6517,5
6518,4
6519,5
6520,4
6521,3
6522,3
6523,3
6524,3
6525,3
6526,4
6527,5
6528,3
6529,4
6530,3
6531,4
6532,4
6533,4
6534,2
6535,3
6536,3
6537,4
6538,4
6539,3
6540,4
6541,4
6542,5
6543,5
6544,4
6545,4
6546,4
6547,5
6548,5
6549,5
6550,5
6551,3
6552,3
6553,5
6554,3
6555,3
6556,3
6557,3
6558,5
6559,4
6560,3
6561,3
6562,3
6563,3
6564,5
6565,5
6566,4
6567,4
6568,4
6569,3
6570,3
6571,3
6572,3
6573,4
6574,3
6575,4
6576,2
6577,3
6578,2
6579,4
6580,3
6581,4
6582,4
6583,4
6584,4
6585,4
6586,4
6587,5
6588,3
6589,4
6590,4
6591,2
6592,3
6593,4
6594,3
6595,4
6596,5
6597,5
6598,5
6599,5
6600,5
6601,4
6602,3
6603,3
6604,3
6605,4
6606,4
6607,4
6608,4
6609,4
6610,4
6611,3
6612,4
6613,1
6614,5
6615,4
6616,3
6617,3
6618,3
6619,3
6620,3
6621,4
6622,5
6623,4
6624,5
6625,4
6626,4
6627,5
6628,3
6629,3
6630,4
6631,4
6632,2
6633,1
6634,5
6635,3
6636,4
6637,3
6638,4
6639,5
6640,5
6641,3
6642,5
6643,4
6644,5
6645,5
6646,4
6647,4
6648,3
6649,4
6650,5
6651,5
6652,4
6653,2
6654,3
6655,4
6656,4
6657,3
6658,5
6659,3
6660,4
6661,1
6662,5
6663,4
6664,5
6665,5
6666,3
6667,3
6668,4
6669,4
6670,4
6671,4
6672,2
6673,3
6674,5
6675,2
6676,4
6677,2
6678,5
6679,2
6680,5
6681,5
6682,4
6683,2
6684,4
6685,4
6686,5
6687,4
6688,2
6689,4
6690,4
6691,4
6692,4
6693,5
6694,4
6695,4
6696,3
6697,5
6698,4
6699,5
6700,3
6701,5
6702,4
6703,5
6704,4
6705,3
6706,4
6707,1
6708,3
6709,4
6710,5
6711,5
6712,5
6713,3
6714,4
6715,2
6716,2
6717,5
6718,4
6719,3
6720,4
6721,5
6722,4
6723,5
6724,4
6725,4
6726,4
6727,4
6728,3
6729,3
6730,3
6731,5
6732,3
6733,4
6734,4
6735,5
6736,4
6737,2
6738,5
6739,4
6740,4
6741,5
6742,4
6743,3
6744,5
6745,4
6746,4
6747,5
6748,4
6749,5
6750,4
6751,4
6752,5
6753,2
6754,5
6755,3
6756,4
6757,5
6758,5
6759,5
6760,3
6761,2
6762,5
6763,5
6764,4
6765,5
6766,3
6767,5
6768,4
6769,5
6770,5
6771,4
6772,3
6773,2
6774,4
6775,4
6776,4
6777,5
6778,4
6779,2
6780,4
6781,5
6782,5
6783,4
6784,4
6785,5
6786,4
6787,4
6788,5
6789,4
6790,4
6791,5
6792,3
6793,4
6794,3
6795,4
6796,4
6797,5
6798,3
6799,4
6800,1
6801,3
6802,3
6803,4
6804,4
6805,4
6806,4
6807,3
6808,5
6809,4
6810,4
6811,5
6812,5
6813,5
6814,4
6815,4
6816,4
6817,4
6818,5
6819,3
6820,4
6821,1
6822,5
6823,3
6824,4
6825,4
6826,3
6827,3
6828,3
6829,3
6830,1
6831,3
6832,4
6833,2
6834,4
6835,4
6836,3
6837,3
6838,1
6839,4
6840,1
6841,5
6842,3
6843,4
6844,5
6845,5
6846,3
6847,4
6848,4
6849,3
6850,5
6851,4
6852,4
6853,4
6854,4
6855,1
6856,3
6857,5
6858,5
6859,1
6860,5
6861,3
6862,3
6863,4
6864,3
6865,4
6866,4
6867,4
6868,1
6869,3
6870,4
6871,4
6872,5
6873,3
6874,1
6875,4
6876,4
6877,3
6878,5
6879,4
6880,2
6881,3
6882,5
6883,3
6884,4
6885,3
6886,4
6887,5
6888,5
6889,2
6890,5
6891,5
6892,4
6893,4
6894,3
6895,3
6896,3
6897,4
6898,5
6899,5
6900,5
6901,4
6902,4
6903,4
6904,3
6905,5
6906,4
6907,5
6908,3
6909,5
6910,5
6911,5
6912,5
6913,4
6914,4
6915,4
6916,4
6917,4
6918,5
6919,4
6920,3
6921,5
6922,3
6923,3
6924,3
6925,5
6926,5
6927,5
6928,5
6929,5
6930,5
6931,5
6932,3
6933,5
6934,4
6935,3
6936,3
6937,1
6938,3
6939,4
6940,1
6941,5
6942,5
6943,5
6944,4
6945,5
6946,4
6947,5
6948,4
6949,3
6950,4
6951,5
6952,4
6953,5
6954,5
6955,5
6956,5
6957,2
6958,3
6959,3
6960,5
6961,3
6962,5
6963,2
6964,5
6965,4
6966,5
6967,4
6968,4
6969,5
6970,3
6971,5
6972,4
6973,4
6974,5
6975,3
6976,3
6977,3
6978,4
6979,5
6980,4
6981,5
6982,4
6983,4
6984,3
6985,5
6986,4
6987,3
6988,5
6989,5
6990,4
6991,3
6992,4
6993,3
6994,4
6995,3
6996,4
6997,3
6998,1
6999,4
7000,4
7001,4
7002,2
7003,5
7004,2
7005,4
7006,5
7007,5
7008,4
7009,4
7010,2
7011,3
7012,4
7013,3
7014,5
7015,4
7016,5
7017,3
7018,5
7019,3
7020,4
7021,5
7022,3
7023,5
7024,3
7025,4
7026,2
7027,3
7028,5
7029,3
7030,5
7031,4
7032,3
7033,3
7034,4
7035,3
7036,4
7037,3
7038,4
7039,4
7040,4
7041,4
7042,4
7043,2
7044,3
7045,3
7046,4
7047,4
7048,3
7049,5
7050,3
7051,4
7052,3
7053,3
7054,3
7055,5
7056,4
7057,4
7058,4
7059,3
7060,4
7061,3
7062,3
7063,5
7064,4
7065,2
7066,2
7067,2
7068,3
7069,5
7070,3
7071,4
7072,3
7073,3
7074,3
7075,3
7076,4
7077,3
7078,4
7079,4
7080,5
7081,5
7082,4
7083,4
7084,4
7085,5
7086,5
7087,4
7088,5
7089,4
7090,2
7091,3
7092,5
7093,4
7094,5
7095,5
7096,3
7097,3
7098,5
7099,4
7100,4
7101,3
7102,4
7103,4
7104,3
7105,5
7106,3
7107,4
7108,5
7109,4
7110,4
7111,4
7112,3
7113,4
7114,3
7115,4
7116,4
7117,5
7118,2
7119,5
7120,5
7121,4
7122,5
7123,4
7124,4
7125,4
7126,3
7127,4
7128,5
7129,3
7130,5
7131,5
7132,5
7133,3
7134,4
7135,4
7136,5
7137,2
7138,5
7139,5
7140,3
7141,3
7142,3
7143,3
7144,5
7145,3
7146,3
7147,5
7148,3
7149,4
7150,4
7151,4
7152,4
7153,5
7154,3
7155,3
7156,3
7157,3
7158,2
7159,5
7160,3
7161,3
7162,4
7163,3
7164,3
7165,3
7166,4
7167,4
7168,4
7169,3
7170,1
7171,2
7172,4
7173,4
7174,5
7175,3
7176,2
7177,3
7178,4
7179,4
7180,2
7181,3
7182,3
7183,4
7184,5
7185,4
7186,3
7187,3
7188,4
7189,3
7190,4
7191,4
7192,3
7193,3
7194,5
7195,2
7196,4
7197,2
7198,5
7199,1
7200,4
7201,2
7202,3
7203,1
7204,5
7205,3
7206,5
7207,5
7208,2
7209,2
7210,4
7211,5
7212,4
7213,3
7214,4
7215,4
7216,5
7217,3
7218,4
7219,3
7220,4
7221,3
7222,2
7223,4
7224,3
7225,5
7226,2
7227,4
7228,1
7229,5
7230,5
7231,4
7232,4
7233,3
7234,3
7235,4
7236,3
7237,3
7238,4
7239,4
7240,5
7241,5
7242,3
7243,4
7244,4
7245,5
7246,3
7247,5
7248,4
7249,4
7250,3
7251,4
7252,1
7253,4
7254,3
7255,3
7256,4
7257,4
7258,5
7259,2
7260,5
7261,1
7262,2
7263,4
7264,5
7265,3
7266,4
7267,4
7268,4
7269,4
7270,5
7271,4
7272,5
7273,3
7274,5
7275,4
7276,3
7277,5
7278,4
7279,4
7280,2
7281,4
7282,4
7283,4
7284,3
7285,2
7286,3
7287,3
7288,3
7289,5
7290,5
7291,4
7292,1
7293,5
7294,3
7295,4
7296,2
7297,4
7298,2
7299,4
7300,3
7301,4
7302,4
7303,5
7304,4
7305,2
7306,4
7307,3
7308,2
7309,3
7310,4
7311,5
7312,4
7313,4
7314,3
7315,4
7316,4
7317,3
7318,1
7319,4
7320,5
7321,1
7322,5
7323,3
7324,4
7325,3
7326,2
7327,3
7328,4
7329,2
7330,3
7331,5
7332,4
7333,4
7334,4
7335,4
7336,4
7337,4
7338,4
7339,3
7340,4
7341,4
7342,4
7343,2
7344,4
7345,1
7346,3
7347,5
7348,3
7349,3
7350,3
7351,5
7352,4
7353,5
7354,2
7355,5
7356,5
7357,3
7358,1
7359,2
7360,4
7361,3
7362,2
7363,4
7364,4
7365,4
7366,3
7367,4
7368,5
7369,3
7370,5
7371,4
7372,4
7373,5
7374,3
7375,4
7376,4
7377,3
7378,5
7379,4
7380,4
7381,4
7382,5
7383,4
7384,2
7385,3
7386,4
7387,4
7388,5
7389,5
7390,4
7391,4
7392,4
7393,4
7394,5
7395,5
7396,5
7397,4
7398,5
7399,4
7400,1
7401,3
7402,3
7403,2
7404,3
7405,5
7406,5
7407,4
7408,3
7409,5
7410,4
7411,4
7412,3
7413,3
7414,5
7415,2
7416,2
7417,4
7418,3
7419,2
7420,5
7421,4
7422,3
7423,3
7424,3
7425,4
7426,4
7427,3
7428,1
7429,1
7430,2
7431,2
7432,3
7433,4
7434,2
7435,5
7436,1
7437,3
7438,3
7439,4
7440,4
7441,4
7442,3
7443,3
7444,4
7445,3
7446,3
7447,2
7448,4
7449,5
7450,4
7451,4
7452,5
7453,3
7454,3
7455,5
7456,1
7457,5
7458,4
7459,3
7460,3
7461,2
7462,5
7463,2
7464,2
7465,3
7466,5
7467,3
7468,2
7469,3
7470,5
7471,5
7472,2
7473,2
7474,4
7475,4
7476,4
7477,4
7478,5
7479,3
7480,5
7481,3
7482,4
7483,5
7484,3
7485,5
7486,2
7487,4
7488,3
7489,5
7490,4
7491,5
7492,5
7493,4
7494,4
7495,5
7496,5
7497,2
7498,4
7499,3
7500,5
7501,4
7502,3
7503,4
7504,5
7505,2
7506,4
7507,4
7508,4
7509,4
7510,5
7511,5
7512,5
7513,2
7514,3
7515,4
7516,4
7517,4
7518,3
7519,5
7520,4
7521,1
7522,5
7523,5
7524,1
7525,4
7526,4
7527,2
7528,5
7529,4
7530,3
7531,4
7532,4
7533,5
7534,4
7535,4
7536,1
7537,4
7538,3
7539,2
7540,5
7541,4
7542,3
7543,3
7544,2
7545,3
7546,3
7547,3
7548,3
7549,3
7550,4
7551,2
7552,4
7553,4
7554,4
7555,3
7556,3
7557,3
7558,3
7559,3
7560,4
7561,4
7562,2
7563,3
7564,4
7565,2
7566,3
7567,3
7568,3
7569,5
7570,3
7571,5
7572,4
7573,2
7574,3
7575,5
7576,4
7577,5
7578,3
7579,2
7580,4
7581,4
7582,3
7583,5
7584,1
7585,4
7586,4
7587,4
7588,4
7589,3
7590,3
7591,3
7592,5
7593,3
7594,3
7595,1
7596,4
7597,3
7598,5
7599,3
7600,4
7601,5
7602,2
7603,5
7604,5
7605,5
7606,5
7607,4
7608,4
7609,4
7610,1
7611,5
7612,4
7613,3
7614,5
7615,3
7616,4
7617,5
7618,4
7619,4
7620,3
7621,1
7622,4
7623,5
7624,5
7625,3
7626,4
7627,4
7628,5
7629,5
7630,5
7631,1
7632,3
7633,3
7634,3
7635,4
7636,3
7637,1
7638,4
7639,4
7640,3
7641,3
7642,5
7643,4
7644,4
7645,3
7646,4
7647,5
7648,4
7649,3
7650,3
7651,4
7652,3
7653,5
7654,4
7655,3
7656,4
7657,5
7658,3
7659,3
7660,4
7661,4
7662,3
7663,5
7664,4
7665,1
7666,2
7667,5
7668,5
7669,1
7670,5
7671,3
7672,3
7673,3
7674,5
7675,5
7676,4
7677,4
7678,4
7679,3
7680,1
7681,5
7682,4
7683,4
7684,5
7685,2
7686,3
7687,4
7688,4
7689,4
7690,4
7691,4
7692,3
7693,4
7694,4
7695,5
7696,2
7697,3
7698,4
7699,5
7700,3
7701,3
7702,4
7703,4
7704,4
7705,4
7706,4
7707,5
7708,5
7709,4
7710,2
7711,4
7712,4
7713,3
7714,4
7715,2
7716,4
7717,3
7718,5
7719,5
7720,5
7721,3
7722,4
7723,1
7724,4
7725,3
7726,5
7727,5
7728,5
7729,4
7730,4
7731,2
7732,5
7733,5
7734,3
7735,5
7736,4
7737,3
7738,5
7739,2
7740,5
7741,3
7742,4
7743,5
7744,5
7745,3
7746,5
7747,3
7748,3
7749,5
7750,5
7751,4
7752,5
7753,5
7754,4
7755,4
7756,3
7757,5
7758,2
7759,3
7760,2
7761,5
7762,3
7763,3
7764,4
7765,4
7766,2
7767,3
7768,4
7769,3
7770,4
7771,4
7772,3
7773,2
7774,4
7775,4
7776,5
7777,4
7778,4
7779,4
7780,5
7781,4
7782,3
7783,4
7784,3
7785,5
7786,3
7787,4
7788,3
7789,3
7790,3
7791,3
7792,3
7793,1
7794,4
7795,4
7796,3
7797,4
7798,4
7799,5
7800,4
7801,5
7802,3
7803,3
7804,1
7805,5
7806,5
7807,4
7808,3
7809,3
7810,4
7811,5
7812,3
7813,4
7814,4
7815,3
7816,4
7817,4
7818,2
7819,4
7820,4
7821,2
7822,1
7823,4
7824,3
7825,2
7826,1
7827,4
7828,3
7829,5
7830,4
7831,5
7832,3
7833,5
7834,5
7835,3
7836,3
7837,4
7838,2
7839,3
7840,4
7841,4
7842,4
7843,4
7844,5
7845,3
7846,4
7847,4
7848,4
7849,4
7850,4
7851,4
7852,3
7853,3
7854,5
7855,5
7856,5
7857,3
7858,5
7859,4
7860,4
7861,3
7862,3
7863,3
7864,3
7865,2
7866,3
7867,4
7868,3
7869,2
7870,4
7871,2
7872,3
7873,3
7874,5
7875,3
7876,5
7877,3
7878,5
7879,2
7880,3
7881,5
7882,4
7883,5
7884,5
7885,1
7886,5
7887,3
7888,3
7889,1
7890,5
7891,3
7892,3
7893,4
7894,5
7895,3
7896,2
7897,4
7898,4
7899,1
7900,3
7901,5
7902,1
7903,3
7904,4
7905,5
7906,4
7907,1
7908,3
7909,4
7910,2
7911,4
7912,4
7913,3
7914,1
7915,2
7916,5
7917,4
7918,3
7919,4
7920,1
7921,4
7922,5
7923,2
7924,4
7925,5
7926,3
7927,4
7928,3
7929,1
7930,4
7931,5
7932,5
7933,4
7934,3
7935,4
7936,3
7937,4
7938,5
7939,4
7940,3
7941,3
7942,4
7943,5
7944,5
7945,3
7946,5
7947,3
7948,4
7949,4
7950,3
7951,3
7952,3
7953,4
7954,3
7955,3
7956,3
7957,3
7958,4
7959,2
7960,1
7961,4
7962,3
7963,5
7964,3
7965,1
7966,3
7967,2
7968,3
7969,3
7970,4
7971,5
7972,2
7973,5
7974,4
7975,4
7976,4
7977,3
7978,3
7979,4
7980,3
7981,4
7982,2
7983,5
7984,3
7985,4
7986,4
7987,2
7988,5
7989,3
7990,4
7991,4
7992,3
7993,4
7994,3
7995,4
7996,3
7997,4
7998,3
7999,4
8000,5
8001,3
8002,3
8003,3
8004,5
8005,5
8006,3
8007,5
8008,4
8009,4
8010,2
8011,3
8012,4
8013,2
8014,5
8015,4
8016,4
8017,3
8018,3
8019,3
8020,3
8021,4
8022,3
8023,4
8024,3
8025,4
8026,3
8027,5
8028,3
8029,4
8030,4
8031,4
8032,1
8033,4
8034,5
8035,4
8036,4
8037,2
8038,3
8039,4
8040,4
8041,3
8042,4
8043,5
8044,3
8045,4
8046,4
8047,4
8048,3
8049,4
8050,5
8051,5
8052,5
8053,4
8054,5
8055,3
8056,3
8057,3
8058,5
8059,2
8060,4
8061,5
8062,4
8063,4
8064,3
8065,2
8066,5
8067,3
8068,4
8069,5
8070,4
8071,5
8072,4
8073,3
8074,4
8075,5
8076,4
8077,4
8078,5
8079,3
8080,4
8081,5
8082,5
8083,5
8084,3
8085,4
8086,3
8087,4
8088,3
8089,4
8090,3
8091,3
8092,4
8093,4
8094,5
8095,5
8096,4
8097,4
8098,3
8099,4
8100,4
8101,3
8102,3
8103,3
8104,2
8105,3
8106,2
8107,5
8108,2
8109,4
8110,5
8111,4
8112,4
8113,4
8114,3
8115,5
8116,4
8117,4
8118,4
8119,5
8120,5
8121,3
8122,2
8123,5
8124,5
8125,3
8126,2
8127,4
8128,3
8129,3
8130,2
8131,3
8132,2
8133,3
8134,5
8135,3
8136,4
8137,4
8138,3
8139,3
8140,4
8141,5
8142,2
8143,2
8144,5
8145,1
8146,3
8147,3
8148,5
8149,3
8150,2
8151,4
8152,4
8153,5
8154,4
8155,4
8156,3
8157,3
8158,3
8159,5
8160,4
8161,5
8162,5
8163,3
8164,4
8165,2
8166,4
8167,4
8168,3
8169,3
8170,5
8171,5
8172,3
8173,2
8174,2
8175,2
8176,5
8177,3
8178,2
8179,5
8180,4
8181,3
8182,3
8183,4
8184,5
8185,5
8186,5
8187,4
8188,4
8189,2
8190,5
8191,4
8192,3
8193,4
8194,3
8195,3
8196,2
8197,4
8198,2
8199,3
8200,5
8201,4
8202,3
8203,3
8204,4
8205,4
8206,3
8207,4
8208,3
8209,3
8210,5
8211,4
8212,4
8213,3
8214,5
8215,1
8216,4
8217,4
8218,5
8219,5
8220,3
8221,3
8222,4
8223,5
8224,3
8225,1
8226,5
8227,3
8228,2
8229,3
8230,5
8231,4
8232,3
8233,5
8234,5
8235,3
8236,3
8237,2
8238,5
8239,3
8240,3
8241,3
8242,3
8243,5
8244,3
8245,4
8246,5
8247,5
8248,3
8249,4
8250,3
8251,5
8252,2
8253,5
8254,3
8255,4
8256,3
8257,3
8258,3
8259,4
8260,5
8261,4
8262,3
8263,4
8264,4
8265,4
8266,5
8267,5
8268,4
8269,3
8270,5
8271,5
8272,5
8273,3
8274,2
8275,4
8276,3
8277,4
8278,2
8279,3
8280,4
8281,4
8282,1
8283,4
8284,5
8285,4
8286,4
8287,3
8288,5
8289,3
8290,5
8291,5
8292,1
8293,5
8294,1
8295,3
8296,3
8297,3
8298,4
8299,3
8300,3
8301,5
8302,3
8303,5
8304,4
8305,5
8306,4
8307,5
8308,5
8309,3
8310,4
8311,3
8312,1
8313,1
8314,3
8315,3
8316,3
8317,5
8318,4
8319,3
8320,4
8321,4
8322,4
8323,4
8324,5
8325,4
8326,4
8327,1
8328,5
8329,4
8330,4
8331,4
8332,2
8333,4
8334,5
8335,3
8336,1
8337,5
8338,2
8339,5
8340,2
8341,3
8342,5
8343,3
8344,4
8345,4
8346,4
8347,2
8348,4
8349,4
8350,5
8351,3
8352,3
8353,4
8354,5
8355,4
8356,4
8357,4
8358,4
8359,1
8360,1
8361,4
8362,4
8363,2
8364,3
8365,3
8366,4
8367,5
8368,5
8369,3
8370,3
8371,4
8372,4
8373,2
8374,3
8375,4
8376,2
8377,3
8378,5
8379,3
8380,4
8381,4
8382,4
8383,5
8384,4
8385,4
8386,4
8387,4
8388,3
8389,4
8390,4
8391,4
8392,3
8393,3
8394,4
8395,4
8396,3
8397,4
8398,5
8399,3
8400,3
8401,4
8402,5
8403,4
8404,5
8405,4
8406,5
8407,3
8408,4
8409,5
8410,4
8411,3
8412,3
8413,5
8414,3
8415,4
8416,3
8417,4
8418,1
8419,2
8420,4
8421,3
8422,4
8423,5
8424,4
8425,4
8426,4
8427,4
8428,3
8429,5
8430,4
8431,3
8432,2
8433,1
8434,4
8435,3
8436,2
8437,3
8438,3
8439,3
8440,4
8441,3
8442,5
8443,4
8444,4
8445,1
8446,5
8447,5
8448,3
8449,3
8450,3
8451,5
8452,5
8453,3
8454,2
8455,4
8456,4
8457,3
8458,5
8459,4
8460,5
8461,5
8462,3
8463,1
8464,3
8465,4
8466,1
8467,5
8468,4
8469,3
8470,3
8471,3
8472,3
8473,3
8474,4
8475,3
8476,3
8477,4
8478,2
8479,5
8480,3
8481,5
8482,3
8483,3
8484,4
8485,3
8486,2
8487,4
8488,2
8489,3
8490,4
8491,4
8492,3
8493,4
8494,3
8495,3
8496,3
8497,5
8498,1
8499,4
8500,3
8501,3
8502,3
8503,3
8504,3
8505,4
8506,3
8507,3
8508,5
8509,2
8510,4
8511,2
8512,3
8513,3
8514,5
8515,3
8516,4
8517,5
8518,5
8519,4
8520,4
8521,4
8522,2
8523,3
8524,3
8525,2
8526,3
8527,3
8528,5
8529,3
8530,4
8531,4
8532,5
8533,4
8534,4
8535,5
8536,3
8537,4
8538,3
8539,5
8540,3
8541,4
8542,2
8543,5
8544,4
8545,4
8546,5
8547,3
8548,3
8549,5
8550,3
8551,4
8552,5
8553,2
8554,4
8555,2
8556,4
8557,5
8558,5
8559,3
8560,5
8561,4
8562,4
8563,3
8564,4
8565,4
8566,4
8567,4
8568,4
8569,4
8570,3
8571,5
8572,3
8573,3
8574,4
8575,5
8576,5
8577,4
8578,1
8579,1
8580,4
8581,3
8582,3
8583,5
8584,4
8585,5
8586,4
8587,3
8588,4
8589,3
8590,4
8591,2
8592,5
8593,3
8594,4
8595,3
